Subject_ID,Age,Weight,Gender,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Activity,Heart_Rate
Sub_01,56,85.8,0,0.17477171264417368,0.2384988679965397,9.877153382592955,-0.014528494590723608,0.008514020923788288,-0.01580251936743527,Sitting,69.77518304985631
Sub_01,56,85.8,0,0.11690906259966599,0.2634194761201951,9.866163190357563,0.007840064109141684,-0.009879358457965413,0.00016053418643930875,Sitting,70.79164714139749
Sub_01,56,85.8,0,0.2686148126813337,0.22122431220282254,9.793579392673015,-0.001577239582541034,0.00028620559567826175,-0.0023917866603016874,Sitting,71.24983581643112
Sub_01,56,85.8,0,0.05398045974663121,0.2470267792481005,9.776716761437273,-0.013550579555179323,0.00968623156304421,0.008231049757450069,Sitting,68.01019147583536
Sub_01,56,85.8,0,0.08006808049923994,0.15661794550103128,9.802925445115344,0.010326004040179766,-0.009722685477240716,0.008924108198152113,Sitting,69.4571635431505
Sub_01,56,85.8,0,0.09695679562626269,0.2072930926214155,9.917399846422517,-0.01810131324996016,0.0007948245181753854,0.0009562044588939248,Sitting,69.89561526563048
Sub_01,56,85.8,0,0.02906247707042986,0.1315064471641852,9.820248775438527,-0.01912706517064219,0.015237874101938085,-0.008848159419179848,Sitting,70.72797399484068
Sub_01,56,85.8,0,0.15212458086697106,0.16141096252533707,9.845486908747992,0.0036247645880530207,-0.024567470568634793,0.00286941261224298,Sitting,68.84099928658979
Sub_01,56,85.8,0,0.14517662453129213,0.2439336774095448,9.789877123708424,0.00571347510326788,-0.008105058469792188,0.001651943801205769,Sitting,69.8661682366095
Sub_01,56,85.8,0,0.1009500165531075,0.18802027459030954,9.803044830355859,0.009705238200132107,-0.009045418837870713,0.005689366744696416,Sitting,70.04497545179073
Sub_01,56,85.8,0,0.07327917731632475,0.2604690985343317,9.832358134839353,0.007419630165294652,-0.0018690512256040893,-0.008748067137447017,Sitting,68.94329484481071
Sub_01,56,85.8,0,0.025247306459283206,0.2268980001845998,9.806304741391202,0.01476658625429629,-0.0004779087737353801,-0.00400372873167553,Sitting,68.90752727507817
Sub_01,56,85.8,0,0.060537083565104,0.3367211079530871,9.705131150875568,0.007002429533624191,-0.010612626329465904,0.005093781163361058,Sitting,70.148118666456
Sub_01,56,85.8,0,0.13718556418856134,0.20468827150759736,9.864027038083874,-0.0013229944394246263,-0.006543733461130157,0.012473270552317244,Sitting,69.80448228101919
Sub_01,56,85.8,0,0.08939192891441868,0.12967973664092258,9.769243316111433,-0.0007361111579190633,-0.00773224970452823,0.009659220079595902,Sitting,70.75071627913096
Sub_01,56,85.8,0,0.07865656029801386,0.1982735171952596,9.905565882080813,-0.0028222118898721094,-0.003507892451728689,0.0008205487115279775,Sitting,68.42011191903251
Sub_01,56,85.8,0,0.12507241657624027,0.15184921869669368,9.8343424256383,0.0029547752442318337,0.0021822273253109628,-0.004873950239211477,Sitting,69.47397770818182
Sub_01,56,85.8,0,0.1579093326466014,0.24885900004065367,9.803548620781989,-0.010973458685666584,0.009105641223710806,0.004038205586793055,Sitting,69.65617592266962
Sub_01,56,85.8,0,0.11285584350281397,0.20209900322350116,9.821966357005172,0.003409221985589535,0.010553309965464146,-0.010913904372934704,Sitting,71.22079586218541
Sub_01,56,85.8,0,0.1157256447931586,0.1931364091451092,9.794575105571825,-0.0008641350683161348,0.006536342613353238,-0.008170014392608942,Sitting,68.58937933814815
Sub_01,56,85.8,0,0.16859310667748884,0.19379338055591702,9.775678361697382,0.002756351578874077,-0.008739741194850966,0.015097713124596235,Sitting,70.35197800773263
Sub_01,56,85.8,0,0.10877766469774164,0.23701704089738695,9.810379913064287,0.0027872303497066117,-3.295920327353785e-05,0.004020344800469221,Sitting,70.37913326130683
Sub_01,56,85.8,0,0.08453557267777112,0.17737688838276655,9.844249523359334,-0.02452264601315733,0.023743294034923885,-0.0034752673377295503,Sitting,72.46959586401996
Sub_01,56,85.8,0,0.13365627513869877,0.23885248974518042,9.776773512567752,-0.00901293818664668,0.010145326926872977,0.008291386845852686,Sitting,68.48936595354061
Sub_01,56,85.8,0,0.08716849086537229,0.25227855841731583,9.768888141754687,-0.0010862866408885559,-0.0044050455887352504,0.01286974963849594,Sitting,69.01415002282376
Sub_01,56,85.8,0,0.08160871379336194,0.18289291436973096,9.782225567954182,-0.0005548495829767373,0.0158203818296378,-0.004446375582456402,Sitting,68.59396647666502
Sub_01,56,85.8,0,0.1636866810069778,0.1536976690394261,9.847600554692335,0.0025938930899969403,-0.0038806918979741407,-0.0042740794244947545,Sitting,67.4953312418974
Sub_01,56,85.8,0,0.085402366458719,0.17435173411821892,9.87262751237312,0.003023482903316427,-0.006684019683032682,-0.005526457733470056,Sitting,72.64703040139408
Sub_01,56,85.8,0,-0.032758802378173496,0.2355054620181977,9.818100695597124,0.015162333229338963,0.01395731935928564,0.009638503187153617,Sitting,68.13774815357631
Sub_01,56,85.8,0,0.11727589719443832,0.20462394357755487,9.829065706701787,0.0031245848109794742,-0.013096492900118984,0.009735574475201242,Sitting,68.77554188641773
Sub_01,56,85.8,0,0.08022417742098534,0.23150374693005038,9.768514957136745,-0.0031302370821644056,-0.019137775802683565,0.013859033212910989,Sitting,71.97364976242324
Sub_01,56,85.8,0,0.0855431571765029,0.28814687361516145,9.843837732497617,-0.015991234725374826,0.00941284578060475,0.01008602949848836,Sitting,67.37033942959268
Sub_01,56,85.8,0,0.12264681632667548,0.21154768614725666,9.827586850523254,-0.013685901155418572,0.00027690931616212793,-0.01632218079428519,Sitting,71.13452735393108
Sub_01,56,85.8,0,0.09169695458244674,0.15955315543048196,9.764493602103627,0.005354918099752046,0.0012736547853715592,0.002809643209181992,Sitting,67.88046348198733
Sub_01,56,85.8,0,0.11074694150473775,0.2528711754431188,9.710616419403411,0.010604468141104679,-0.003614228394269773,-0.010583854028470521,Sitting,71.87004210479438
Sub_01,56,85.8,0,-0.0011157466597867538,0.2025680429739818,9.738971494785908,0.015413709969181826,-0.002384933673840583,-0.0051291437497141545,Sitting,66.74518346943871
Sub_01,56,85.8,0,0.05284715957663688,0.24362235788302267,9.76653986359094,-0.008278930789157132,-0.0045810990283137645,0.0017059420358086325,Sitting,67.369795875624
Sub_01,56,85.8,0,0.1701979369329647,0.25330992720488693,9.85809686588734,-0.0030386443543092717,-0.006259929302544003,0.008355653983499038,Sitting,69.18261664756163
Sub_01,56,85.8,0,0.09907245977441799,0.15204959517866107,9.877642988791967,0.002423336860831126,-0.003819102223687616,-0.008908433424510778,Sitting,71.45773403525911
Sub_01,56,85.8,0,0.01632476890048884,0.2691002302085972,9.778024106226287,0.020473989211302383,-0.0041345123881769965,-0.023247196614524013,Sitting,69.95356262404513
Sub_01,56,85.8,0,0.04637340827821712,0.24525609799782797,9.779604232361436,0.0011486146821389558,-0.008285837710187354,0.0018053084180543139,Sitting,69.49642739067015
Sub_01,56,85.8,0,0.05037069102984048,0.16980478137577357,9.813081152798624,0.01551262854732971,-0.0054516919933184395,0.026435715833985504,Sitting,72.01906631119708
Sub_01,56,85.8,0,0.10511738412748335,0.21522245599354264,9.800607325453662,0.001699729029073083,-0.025027595216622154,-0.002028462196701525,Sitting,73.2328593076496
Sub_01,56,85.8,0,0.07836953597259934,0.21286037454900536,9.846546704198705,0.011532451864284558,0.006846422015551685,0.00046915434950258676,Sitting,71.00838592662066
Sub_01,56,85.8,0,0.06704088487817611,0.20119659072329185,9.773840595320646,0.010265798465520781,0.003902532689831422,0.017821636185360788,Sitting,69.06571824534808
Sub_01,56,85.8,0,0.10019686522157015,0.24359569944061965,9.84745714938905,0.001660881325081512,-0.0008490883249583231,0.005902746190617881,Sitting,69.3727854489861
Sub_01,56,85.8,0,0.12388770497167637,0.27186781641667634,9.788038760106513,-0.010203832472621547,0.0023732438475974325,0.002168610369829383,Sitting,68.06732893036401
Sub_01,56,85.8,0,0.08704856776305547,0.2003653186370316,9.842698735553393,-0.0026909443792895037,0.0027357740313862823,0.004421166653134729,Sitting,70.15122613338107
Sub_01,56,85.8,0,0.07126453961933003,0.2665440663986043,9.786447976885574,0.01489045173884479,-0.007240017966042989,0.002502439325736485,Sitting,67.5556105210355
Sub_01,56,85.8,0,0.07892508898300582,0.2494101305252056,9.769345265854582,0.008778251684801137,-0.0053258030222040455,-0.01139754428156706,Sitting,70.82779548296425
Sub_01,56,85.8,0,0.11699104820933219,0.21161480790882026,9.895615881991999,-0.004336503267718472,0.005283166096303764,-0.013414451577996976,Sitting,73.00836106845993
Sub_01,56,85.8,0,0.09963099250277135,0.20880904610261608,9.853261354127346,-0.003423086386243994,0.00207503485159136,0.018868281121242367,Sitting,71.07638736968957
Sub_01,56,85.8,0,0.1383648419353202,0.14237173141699927,9.71039774499324,-0.017308731037655675,0.020433204896823053,0.0018388335190515752,Sitting,69.2962784197076
Sub_01,56,85.8,0,0.04251037112528208,0.1249615803396413,9.777661324410506,0.014443387919818109,0.01619612155437311,0.001000954425796983,Sitting,70.79040611894769
Sub_01,56,85.8,0,0.0612331947021528,0.20825113990546693,9.86024614608893,0.008860635602461532,0.009330121403883498,-0.000902276640562097,Sitting,72.43080016774881
Sub_01,56,85.8,0,0.13865704279446245,0.1572035541085316,9.740166976539324,-0.0013707782104185296,-0.007617349157278194,0.007810732676164527,Sitting,72.3557419528917
Sub_01,56,85.8,0,0.05990860783251531,0.19801819289801906,9.838533916476155,0.002001344191734226,-0.0056455700326957505,0.025386911017374864,Sitting,68.49436316265495
Sub_01,56,85.8,0,0.1692007859466339,0.17326686290749682,9.83335280517349,-0.0217086582813041,-0.010020467236287342,0.005239526671077938,Sitting,70.76544458437348
Sub_01,56,85.8,0,0.17026026529390942,0.11057517475097517,9.765042671095404,-0.004867144960427494,0.0027975734978670907,-0.005880868263145528,Sitting,69.7628477648947
Sub_01,56,85.8,0,0.16961628767459513,0.2178652270968317,9.79955914768771,0.013344456408641356,-0.027409548444597018,-0.0013340085789154406,Sitting,71.20988987187053
Sub_01,56,85.8,0,0.05596795907351154,0.17927340973050543,9.695499112568486,0.009815473767300811,-0.0045861927694299896,0.01070996467205255,Sitting,70.57542093072516
Sub_01,56,85.8,0,0.10384474742922857,0.20400993562704073,9.888521575828337,0.0033070055706393197,-0.0030671639932181726,-0.005828006014129976,Sitting,66.44541788577332
Sub_01,56,85.8,0,0.07532837588983367,0.15534398631853885,9.784545374540155,-0.00014718258634936664,-0.01524290533169992,0.008522464890302681,Sitting,69.47798037055475
Sub_01,56,85.8,0,0.14615813041709766,0.18325913763026333,9.840190652568813,0.007964054296963266,0.007977363145786346,-0.023207373739781306,Sitting,70.29783754434443
Sub_01,56,85.8,0,0.18533024768392312,0.27801900705664395,9.830692067073771,-0.0028138510655108646,-0.011391417285898826,-0.002298795714463868,Sitting,67.84845254926174
Sub_01,56,85.8,0,0.14367947078176896,0.20642755000355406,9.867894039405,-0.01664693196195008,0.002677426657032613,0.006281400134806694,Sitting,70.87153301479898
Sub_01,56,85.8,0,0.10045721728700688,0.22747881725313338,9.778334829654872,-6.199139673872496e-05,0.027837774234890512,0.012701255465757155,Sitting,67.71397713740946
Sub_01,56,85.8,0,0.08172303515837287,0.136456409656198,9.810191136376375,0.004031193270855772,-0.01611005609955221,-0.008184742170423913,Sitting,68.80234142887441
Sub_01,56,85.8,0,0.1324543366314553,0.31945179786962313,9.827955460130728,0.011226776847980211,-0.0014855140500704945,-0.015027650176306036,Sitting,72.0119678795502
Sub_01,56,85.8,0,0.03885632316623466,0.2921706879160267,9.843627079571524,-0.014411957604959986,-0.004074601376352653,-0.00260735164891819,Sitting,68.6743333167036
Sub_01,56,85.8,0,0.12681680161910328,0.26817177454758523,9.857717716920448,-0.0012291130655145517,-0.006019686788963846,-0.011254190077468888,Sitting,70.86095043880252
Sub_01,56,85.8,0,0.05426545343693613,0.24143829888024376,9.776130913471235,-0.0007530365475512335,0.007602510946353604,-0.001490366667295299,Sitting,67.36963942313697
Sub_01,56,85.8,0,0.4665051725412113,-0.011409890797383332,9.721573548591765,0.006476002552118905,0.021793297300329226,-0.02345206513722632,Standing,75.7572870194521
Sub_01,56,85.8,0,0.2756357089210194,-0.12497293587466848,9.681595485152288,-0.005829799579869806,0.030679562416991338,-0.024669362025602114,Standing,75.52439680158442
Sub_01,56,85.8,0,0.3076256645558175,-0.2672088062866671,9.756617243299969,-0.03300982420075524,-0.04498191456111878,0.013899958015537497,Standing,73.9402190521954
Sub_01,56,85.8,0,0.3143229437239172,-0.18682417380502878,9.757803206423205,-0.001008457034429754,-0.013659846607022455,0.03893085675029531,Standing,73.6513725899305
Sub_01,56,85.8,0,0.34860534914650865,-0.229002802007949,9.736794322065771,-0.003134607964450517,0.0011828424454484484,-0.005209971238774453,Standing,73.21687038734039
Sub_01,56,85.8,0,0.17846560136110584,-0.15329596990749675,9.748601146171959,0.0212480301975024,0.02252234052030761,0.03453667684437521,Standing,73.96961374246003
Sub_01,56,85.8,0,0.29957308233306695,-0.15652007177685268,9.624450497796555,-0.044688528846284055,-0.009084885503065248,0.0019286743758697988,Standing,75.72620045234126
Sub_01,56,85.8,0,0.24729849393749145,-0.11331122768756234,9.725859661032718,0.00470399657709402,-0.0003987079049162058,-0.013617745640781637,Standing,72.40711963788084
Sub_01,56,85.8,0,0.16483542191373837,-0.2680445166929757,9.799936141399002,-0.023111360962114347,-0.023134884501038972,-0.019813847772754068,Standing,74.21769126041823
Sub_01,56,85.8,0,0.3789697760102968,-0.19162117610894958,9.73931236536156,0.0063844668439109326,-0.03065591704524691,0.012588271697735751,Standing,71.76273714360238
Sub_01,56,85.8,0,0.27182616131203274,-0.33988375879660215,9.617542599775877,0.0074856011115461175,0.028907693791658674,-0.018299181355653935,Standing,72.01178753391561
Sub_01,56,85.8,0,0.31940163404900157,-0.3005872240343076,9.696018679228073,-0.001736895542603834,-0.03648139747785874,0.001625536855340558,Standing,73.93812200568875
Sub_01,56,85.8,0,0.3143876334982447,-0.12927193307526563,9.729998235067177,0.016145862496221682,0.04657238016843132,0.03166930050768188,Standing,70.07968398341234
Sub_01,56,85.8,0,0.2732118182099109,-0.27605470331242615,9.639408038648135,-0.024915321181993983,0.014503027987634831,-0.00613560785742741,Standing,78.1211172332321
Sub_01,56,85.8,0,0.45800218829046246,-0.2672727038438284,9.59133830426213,0.022154409005634007,0.013599461510335118,0.026280189492877987,Standing,71.61388009017952
Sub_01,56,85.8,0,0.29621882778967923,-0.20066224596400395,9.674712170525076,-0.014161577323882828,0.011509373349888604,-0.024290869794528134,Standing,73.9198229746869
Sub_01,56,85.8,0,0.17536381458586656,-0.14441911753227685,9.640733407362584,-0.03111797300979791,-0.005053713760019278,-0.010678182026335999,Standing,76.33643544363373
Sub_01,56,85.8,0,0.26796949118533453,-0.2848661436667277,9.698856877488803,-0.005447919409996179,0.007841690594017387,-0.02814288052429833,Standing,72.274189322499
Sub_01,56,85.8,0,0.3399790096089688,-0.47846470630080673,9.572687628200296,-0.041903150453599707,-0.003777933755689506,0.0014599351194671518,Standing,69.39460602091057
Sub_01,56,85.8,0,0.3426076087496441,-0.269617859371481,9.745176085002893,0.005083477844924042,0.011061465528809591,0.015601563594331657,Standing,73.11010847975065
Sub_01,56,85.8,0,0.21297752517905905,-0.10354975376377303,9.64923159717653,-0.005185008851604511,-0.0006737305381743204,0.0015037417521237232,Standing,72.25035923984777
Sub_01,56,85.8,0,0.3743586005875816,-0.17254919591865012,9.779660178934508,0.02467373842752072,-0.019006963662034696,0.02454100119940304,Standing,69.447252982816
Sub_01,56,85.8,0,0.15897064569031677,-0.09409001569702295,9.677848092816289,0.012978484210139911,-0.017411452325235124,-0.014983584812582603,Standing,74.56977978514439
Sub_01,56,85.8,0,0.39153081620931346,-0.2905452913706157,9.69796887628924,-0.027839926743760204,-0.019685447505850072,0.004506855073781345,Standing,74.4141877244659
Sub_01,56,85.8,0,0.19445216886900754,-0.33115170141312456,9.686157209704247,-0.016767749822357705,0.01941801463868619,-0.010549386472277126,Standing,76.2846529090767
Sub_01,56,85.8,0,0.2819003824793059,-0.16299611578819678,9.644947224791977,0.01041328841068418,-0.012348932249181963,0.007233531708473102,Standing,71.75835526895922
Sub_01,56,85.8,0,0.385165494242136,-0.18079818098519632,9.897782356981812,0.01694158019970069,-0.0382420632216972,0.010074720924248515,Standing,70.80172702710597
Sub_01,56,85.8,0,0.30956845351096557,-0.17555565436981935,9.660330705759417,0.02445001829773761,0.007936773316976106,0.011647919199681254,Standing,73.18655383390683
Sub_01,56,85.8,0,0.3653358814170856,-0.12536026858795457,9.781881721797252,0.024290185706106963,0.03029035125179163,-0.02141188676471204,Standing,73.82331468198181
Sub_01,56,85.8,0,0.3494929567767946,-0.16626520608701922,9.612509684314928,-0.0017904522049581118,0.015461663783550537,-0.017794922035731377,Standing,75.84269920597299
Sub_01,56,85.8,0,0.40290148907236806,-0.1675505925487697,9.729770511287452,0.007253112445023378,-0.012066471304434246,-0.014085754163823778,Standing,76.82113601001032
Sub_01,56,85.8,0,0.38497678807309693,-0.14279943889590874,9.738309773114546,0.025974770078875928,-0.031736234311901784,-0.004777614957331947,Standing,76.42895826781469
Sub_01,56,85.8,0,0.26370045531708464,-0.15980666942503782,9.698065841832149,-0.00606616923871897,-0.0026853620671502105,0.0017437280841286044,Standing,74.55308733378533
Sub_01,56,85.8,0,0.3506353307034772,-0.13140432546260755,9.654319622428833,0.007594523738802474,-0.003184477561934204,0.01416178243713353,Standing,75.59899850700829
Sub_01,56,85.8,0,0.17787585106418027,-0.11931833401771347,9.678934247790883,-0.0065376155935930325,-0.01938399220627532,-0.016961973986784635,Standing,72.71901313046163
Sub_01,56,85.8,0,0.2953676074129772,-0.0774648959007268,9.66773683984215,-0.011018962289308543,0.01102074604485075,-0.032020385954035044,Standing,74.33679038495049
Sub_01,56,85.8,0,0.36547877877108315,-0.25193530599229436,9.892162102546836,0.0009677023657160688,0.036932530016609455,0.0431148632641358,Standing,71.61741972142438
Sub_01,56,85.8,0,0.31070781233968,-0.16155503140714023,9.698191752844414,-0.013750869026791828,0.00444565434916568,-0.0226290604130486,Standing,74.12537079377374
Sub_01,56,85.8,0,0.33573117852136686,-0.22962586948778374,9.741991102293115,-0.0026183194553949856,0.003209524139976914,0.016726474459911028,Standing,74.17729339479602
Sub_01,56,85.8,0,0.28293820992273666,-0.26668471898234136,9.842530007234028,-0.020699097290642655,-0.018744560976676455,0.0006253375449734904,Standing,77.44425721136994
Sub_01,56,85.8,0,0.3903255550028114,-0.2551632256864293,9.629894506562065,-0.0037998877436475893,0.02794829406120744,0.005026112816127608,Standing,73.54203427701951
Sub_01,56,85.8,0,0.2935667381032806,-0.160403558595078,9.703012818653434,0.008967805872317228,-0.0015028833362003358,-3.101011671805489e-05,Standing,74.18008567530657
Sub_01,56,85.8,0,0.2627639854076757,-0.16653979561711998,9.678465109465488,-0.011775270724135915,-0.011579265103883416,-0.007696837638942512,Standing,74.47392283142409
Sub_01,56,85.8,0,0.37092139300552435,-0.16796703766092505,9.69310892436133,0.0001858350506182535,0.0012737678730323197,0.009279445658469181,Standing,73.09035936822309
Sub_01,56,85.8,0,0.18758720621084318,-0.21805709180554667,9.6856790426306,0.002786851872425287,0.00943922666493218,-0.008771744125145912,Standing,72.3950145335767
Sub_01,56,85.8,0,0.3400826674813876,-0.1997268199057272,9.641449833149581,0.009050697836426695,0.002784308172898062,0.023326054944735792,Standing,76.5976226496941
Sub_01,56,85.8,0,0.2166012100618289,-0.13457978432991602,9.71563282279973,-0.002671596826104316,0.024123067913411834,0.011368820125123089,Standing,72.0381651140794
Sub_01,56,85.8,0,0.4022341463390532,-0.3191514447719445,9.614989377806712,0.021717326837356117,0.007679431050937245,0.011991882265629876,Standing,71.34416385662546
Sub_01,56,85.8,0,0.27911781974025635,-0.19802863212571328,9.77911061898472,-0.04201837722903836,-0.0056788362176506966,-0.010142461201131806,Standing,75.36053075859095
Sub_01,56,85.8,0,0.31079877766557507,-0.19280350814985683,9.749864784532367,0.05875505694335547,0.0080238443265378,-0.004727094741779917,Standing,76.31562968404802
Sub_01,56,85.8,0,0.3330056317315298,-0.13973565847378808,9.660522974690878,-0.017422675280750335,0.009992742022519147,-0.0237582561728413,Standing,73.09718068479872
Sub_01,56,85.8,0,0.1456252322948674,-0.308019872955426,9.66440133429009,0.008067800467081552,-0.025927518385276842,-0.007060321134511245,Standing,73.12789302470024
Sub_01,56,85.8,0,0.24795321267545145,-0.08038930035860709,9.722040844987859,-0.018769358204116973,0.0229883945652743,-0.020731518327125945,Standing,74.56508705221358
Sub_01,56,85.8,0,0.3834836727429243,-0.1829095660457192,9.636116374751504,0.012885363190186034,-0.006018080387227183,0.0262613703117743,Standing,72.58429464651363
Sub_01,56,85.8,0,0.36942120193367106,-0.1786735562644051,9.84495840993079,0.005531383051898554,-0.0055064644701086005,0.0010107163118801218,Standing,72.43657495877606
Sub_01,56,85.8,0,0.3226425764316173,-0.23211038058657812,9.728634058295341,-0.01301427074690179,0.015027519741518915,0.0034099447008086154,Standing,75.75918517597273
Sub_01,56,85.8,0,0.1920429142859581,-0.1569582116162525,9.731461052110694,0.021461746908206264,0.014943304485191627,-0.0045029305470004255,Standing,75.21426220156724
Sub_01,56,85.8,0,0.34684027686868635,-0.19616367597735157,9.754515606428582,-0.0032792175920384253,-0.014016633577321714,0.0039515784410281566,Standing,76.62231777263621
Sub_01,56,85.8,0,0.35707196721643564,-0.10328144447148274,9.653642938074393,0.01094431876114008,0.01605803236291372,0.04929755271715367,Standing,71.494821975269
Sub_01,56,85.8,0,0.3037613770498996,-0.3153195398450892,9.787120798542782,-0.01834319610392072,-0.011208963029790485,-0.006002805687849828,Standing,72.99507502617877
Sub_01,56,85.8,0,0.3978536760473166,-0.18595633360875938,9.709162669297237,-0.0006177527114316014,0.03639146093397311,-0.013008260694199874,Standing,74.5623591245389
Sub_01,56,85.8,0,0.24532545678959014,-0.16731901212980593,9.776011637679906,0.04006814534364209,-0.016563879625315275,0.010593862658108853,Standing,72.14875830045126
Sub_01,56,85.8,0,0.259211393800002,-0.21490979154904735,9.684163749874532,0.0192593105822826,0.004789549234117931,-0.050514372672049765,Standing,75.2833748743093
Sub_01,56,85.8,0,0.10123107367313483,-0.2323732658645637,9.805382258138494,0.006152415109021037,-0.015640352738152147,0.0012791357382186596,Standing,76.44925417445266
Sub_01,56,85.8,0,0.37358620081181304,-0.2290365823174966,9.732107490161983,-0.008978416552195919,0.0444539125827015,-0.007434258065858017,Standing,72.8332840555453
Sub_01,56,85.8,0,0.3251089570776107,-0.18602885845057376,9.874600561934166,0.0013499707175001763,-0.02475641888174232,-0.019846265320721885,Standing,74.07718388045407
Sub_01,56,85.8,0,0.16545437398934165,-0.3447967120784565,9.670438270654222,0.003951319803447642,0.010487254945058212,0.010155153406230005,Standing,76.91123738016223
Sub_01,56,85.8,0,0.1593120800004682,-0.12279880311494164,9.716363951687258,0.008984568698394908,-0.01469820828955599,0.001079768368915859,Standing,77.598543150038
